Unidad;Tipo de Gasto;Auxiliar;Código concepto;Concepto;Recurso;Valor inicial;Valor apropiacion;Acumulado compromiso;Acumulado pago;Fecha final
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210040052 - Técnico Laboral en Procesos Siderúrgicos Esenciales - Presencial;2.1.2.02.02.006.01;Practicas academicas;20 - Propios;$ 0.00;$ 6,000,000.00;$ 0.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210040052 - Técnico Laboral en Procesos Siderúrgicos Esenciales - Presencial;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;20 - Propios;$ 0.00;$ 10,000,000.00;$ 0.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento;210090002 - CEDEC - Centro de Gestión de Investigación y Extensión de la Facultad de Ingeniería;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;20 - Propios;$ 0.00;$ 73,009,680.00;$ 73,009,680.00;$ 73,009,680.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";20 - Propios;$ 6,000,000.00;$ 25,620,276.70;$ 25,620,276.70;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.01;Practicas academicas;20 - Propios;$ 346,017,962.00;$ 346,017,962.00;$ 308,324,306.00;$ 168,773,804.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.03;Viaticos y gastos de viaje;20 - Propios;$ 171,792,000.00;$ 1,049,087.00;$ 0.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;20 - Propios;$ 34,500,000.00;$ 32,000,000.00;$ 0.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;20 - Propios;$ 5,028,926.00;$ 66,154,649.30;$ 13,104,717.18;$ 13,104,717.18;31/08/2026
09 - INGENIERIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;20 - Propios;$ 0.00;$ 150,542,913.00;$ 71,492,253.82;$ 47,225,124.57;31/08/2026
09 - INGENIERIA;2.1.3 Transferencias Corrientes;210040052 - Técnico Laboral en Procesos Siderúrgicos Esenciales - Presencial;2.1.3.03.03.002;Distintas a membresías;20 - Propios;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.3 Transferencias Corrientes;210040052 - Técnico Laboral en Procesos Siderúrgicos Esenciales - Presencial;2.1.3.04.05.002;Distintas a membresías;20 - Propios;$ 0.00;$ 583,065.60;$ 583,065.60;$ 583,065.60;31/08/2026
09 - INGENIERIA;2.1.3 Transferencias Corrientes; - N/A;2.1.3.03.03.001;Membresías internacionales;20 - Propios;$ 18,000,000.00;$ 15,000,000.00;$ 0.00;$ 0.00;31/08/2026
09 - INGENIERIA;2.1.3 Transferencias Corrientes; - N/A;2.1.3.04.05.001;Membresías nacionales;20 - Propios;$ 105,429,539.00;$ 41,648,539.00;$ 11,135,000.00;$ 11,135,000.00;31/08/2026
09 - INGENIERIA;2.1.3 Transferencias Corrientes; - N/A;2.1.3.06.03;Beneficios educativos a la comunidad universitaria;20 - Propios;$ 0.00;$ 235,000.00;$ 234,000.00;$ 234,000.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.002;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";20 - Propios;$ 55,500.00;$ 55,500.00;$ 55,500.00;$ 55,500.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);20 - Propios;$ 4,541,000.00;$ 11,248,300.00;$ 9,301,800.00;$ 110,000.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;20 - Propios;$ 14,102,500.00;$ 14,102,500.00;$ 13,510,500.00;$ 13,510,500.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento;208090001 - CIEDE - Centro de Gestión de Investigación y Extensión de la Facultad de Derecho y Ciencias Sociales;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;20 - Propios;$ 0.00;$ 43,357,500.00;$ 23,937,575.00;$ 23,937,575.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";20 - Propios;$ 0.00;$ 17,000,000.00;$ 17,000,000.00;$ 6,844,840.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.01;Practicas academicas;20 - Propios;$ 122,127,324.00;$ 122,127,324.00;$ 117,937,222.00;$ 47,557,534.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.03;Viaticos y gastos de viaje;20 - Propios;$ 105,512,176.00;$ 21,778,772.00;$ 0.00;$ 0.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;20 - Propios;$ 58,559,500.00;$ 41,631,120.00;$ 0.00;$ 0.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;20 - Propios;$ 0.00;$ 1,500,000.00;$ 500,000.00;$ 500,000.00;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;20 - Propios;$ 0.00;$ 66,733,404.00;$ 24,229,675.50;$ 23,142,510.50;31/08/2026
10 - DERECHO Y CIENCIAS SOCIALES;2.1.3 Transferencias Corrientes; - N/A;2.1.3.04.05.001;Membresías nacionales;20 - Propios;$ 0.00;$ 8,721,080.00;$ 8,721,080.00;$ 8,721,080.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.001;"Minerales; electricidad, gas y agua";20 - Propios;$ 550,000.00;$ 330,790.00;$ 330,790.00;$ 330,532.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.002;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";20 - Propios;$ 5,069,874.00;$ 3,535,050.80;$ 3,535,050.80;$ 3,061,050.80;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);20 - Propios;$ 205,353,794.00;$ 167,107,827.20;$ 121,140,881.44;$ 66,685,503.78;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;20 - Propios;$ 275,996,244.00;$ 248,996,244.00;$ 180,397,140.13;$ 170,001,775.93;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento;212090007 - CIFAD - Centro de Gestión de Investigación y Extensión de la Facultad Seccional Duitama;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;20 - Propios;$ 0.00;$ 38,874,617.00;$ 34,709,484.00;$ 29,921,969.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";20 - Propios;$ 0.00;$ 12,000,000.00;$ 10,200,000.00;$ 1,200,000.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.01;Practicas academicas;20 - Propios;$ 509,013,609.00;$ 509,013,609.00;$ 383,651,836.00;$ 263,392,776.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.03;Viaticos y gastos de viaje;20 - Propios;$ 54,806,967.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;20 - Propios;$ 90,083,512.00;$ 101,783,512.00;$ 50,480,359.25;$ 35,051,331.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;20 - Propios;$ 28,500,000.00;$ 37,500,000.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;20 - Propios;$ 0.00;$ 88,606,967.00;$ 33,032,420.47;$ 30,526,484.47;31/08/2026
12 - SECCIONAL DUITAMA;2.1.3 Transferencias Corrientes; - N/A;2.1.3.03.03.001;Membresías internacionales;20 - Propios;$ 3,000,000.00;$ 3,000,000.00;$ 0.00;$ 0.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.3 Transferencias Corrientes; - N/A;2.1.3.04.05.001;Membresías nacionales;20 - Propios;$ 8,000,000.00;$ 8,000,000.00;$ 5,124,600.00;$ 5,124,600.00;31/08/2026
12 - SECCIONAL DUITAMA;2.1.8 Tasas y Multas; - N/A;2.1.8.06;Gastos por tributos, tasas, contribuciones, multas, sanciones e intereses de mora;20 - Propios;$ 0.00;$ 500,000.00;$ 500,000.00;$ 500,000.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.001;"Minerales; electricidad, gas y agua";20 - Propios;$ 1,000,000.00;$ 1,000,000.00;$ 464,100.00;$ 464,100.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.002;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";20 - Propios;$ 12,663,200.00;$ 12,663,200.00;$ 12,478,210.00;$ 12,478,210.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);20 - Propios;$ 139,458,500.00;$ 139,458,500.00;$ 92,882,122.32;$ 35,561,644.25;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;20 - Propios;$ 86,469,709.00;$ 106,469,709.00;$ 67,490,994.68;$ 59,629,175.68;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.2 Gastos de Funcionamiento;213090003 - CIFAS - Centro de Gestión de Investigación y Extensión de la Facultad Seccional Sogamoso;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;20 - Propios;$ 0.00;$ 39,540,000.00;$ 29,921,969.00;$ 5,984,394.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";20 - Propios;$ 0.00;$ 6,500,000.00;$ 500,000.00;$ 500,000.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.01;Practicas academicas;20 - Propios;$ 750,569,173.00;$ 750,569,173.00;$ 558,337,831.00;$ 544,621,520.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.03;Viaticos y gastos de viaje;20 - Propios;$ 150,289,117.00;$ 2,000,000.00;$ 0.00;$ 0.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.007;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";20 - Propios;$ 0.00;$ 500,000.00;$ 500,000.00;$ 500,000.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;20 - Propios;$ 124,426,985.00;$ 98,647,985.00;$ 29,546,439.08;$ 16,461,430.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;20 - Propios;$ 23,800,000.00;$ 25,160,000.00;$ 0.00;$ 0.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;20 - Propios;$ 0.00;$ 147,858,033.00;$ 74,970,219.65;$ 59,803,610.65;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.3 Transferencias Corrientes; - N/A;2.1.3.03.03.001;Membresías internacionales;20 - Propios;$ 5,000,000.00;$ 4,000,000.00;$ 3,999,952.00;$ 3,999,952.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.3 Transferencias Corrientes; - N/A;2.1.3.04.05.001;Membresías nacionales;20 - Propios;$ 16,129,316.00;$ 11,824,600.00;$ 11,797,644.00;$ 11,797,644.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.3 Transferencias Corrientes; - N/A;2.1.3.07.03.013;Afiliación Riesgos Laborales contratistas Grado IV y V;20 - Propios;$ 0.00;$ 1,454,800.00;$ 1,454,800.00;$ 1,454,800.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.8 Tasas y Multas; - N/A;2.1.8.03;Tasas y derechos administrativos;20 - Propios;$ 0.00;$ 1,000,000.00;$ 1,000,000.00;$ 1,000,000.00;31/08/2026
13 - SECCIONAL SOGAMOSO;2.1.8 Tasas y Multas; - N/A;2.1.8.06;Gastos por tributos, tasas, contribuciones, multas, sanciones e intereses de mora;20 - Propios;$ 0.00;$ 700,000.00;$ 700,000.00;$ 700,000.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.002;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";20 - Propios;$ 5,180,500.00;$ 5,180,500.00;$ 2,388,000.00;$ 2,388,000.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);20 - Propios;$ 118,451,864.00;$ 119,451,864.00;$ 28,483,500.00;$ 6,746,500.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;20 - Propios;$ 81,234,000.00;$ 82,234,000.00;$ 47,685,000.00;$ 47,685,000.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.005;Construcción y servicios de la construcción;20 - Propios;$ 44,089,735.00;$ 16,279,735.00;$ 0.00;$ 0.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";20 - Propios;$ 6,000,000.00;$ 6,000,000.00;$ 3,000,000.00;$ 500,000.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.01;Practicas academicas;20 - Propios;$ 102,434,330.00;$ 106,884,330.00;$ 99,361,823.00;$ 45,489,042.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.03;Viaticos y gastos de viaje;20 - Propios;$ 41,422,406.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.007;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";20 - Propios;$ 3,000,000.00;$ 3,000,000.00;$ 500,000.00;$ 500,000.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;20 - Propios;$ 75,493,165.00;$ 89,803,165.00;$ 19,700,000.00;$ 19,700,000.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.009.00;Servicios para la comunidad, sociales y personales;20 - Propios;$ 12,500,000.00;$ 19,050,000.00;$ 2,930,000.00;$ 430,000.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;20 - Propios;$ 0.00;$ 41,302,406.00;$ 18,036,391.00;$ 16,483,046.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.3 Transferencias Corrientes; - N/A;2.1.3.04.05.001;Membresías nacionales;20 - Propios;$ 2,507,000.00;$ 2,627,000.00;$ 2,626,358.00;$ 2,626,358.00;31/08/2026
14 - SECCIONAL CHIQUINQUIRA;2.1.8 Tasas y Multas; - N/A;2.1.8.06;Gastos por tributos, tasas, contribuciones, multas, sanciones e intereses de mora;20 - Propios;$ 0.00;$ 500,000.00;$ 500,000.00;$ 500,000.00;31/08/2026
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.002;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";20 - Propios;$ 212,000.00;$ 212,000.00;$ 212,000.00;$ 212,000.00;31/08/2026
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);20 - Propios;$ 72,188,275.00;$ 72,188,275.00;$ 30,283,000.00;$ 451,000.00;31/08/2026
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;20 - Propios;$ 225,452,000.00;$ 225,452,000.00;$ 199,265,500.00;$ 179,986,500.00;31/08/2026
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";20 - Propios;$ 0.00;$ 65,000,000.00;$ 65,000,000.00;$ 2,535,396.00;31/08/2026
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.01;Practicas academicas;20 - Propios;$ 431,827,247.00;$ 431,827,247.00;$ 395,565,505.00;$ 84,799,019.00;31/08/2026
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.03;Viaticos y gastos de viaje;20 - Propios;$ 754,415,816.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.007;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";20 - Propios;$ 30,000,000.00;$ 30,000,000.00;$ 0.00;$ 0.00;31/08/2026
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.008;Servicios prestados a las empresas y servicios de producción ;20 - Propios;$ 152,422,662.00;$ 152,422,662.00;$ 0.00;$ 0.00;31/08/2026
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.010;Viáticos de los funcionarios en comisión;20 - Propios;$ 0.00;$ 689,415,816.00;$ 171,384,871.00;$ 152,342,156.00;31/08/2026
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;2.1.3 Transferencias Corrientes; - N/A;2.1.3.04.05.001;Membresías nacionales;20 - Propios;$ 6,000,000.00;$ 6,000,000.00;$ 4,488,295.00;$ 4,488,295.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal; - N/A;2.1.1.01.02.001;Aportes a la seguridad social en pensiones;21 - Devolucion IVA;$ 1,254,481,890.00;$ 1,254,481,890.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal; - N/A;2.1.1.01.02.002;Aportes a la seguridad social en salud;21 - Devolucion IVA;$ 1,070,114,921.00;$ 1,070,114,921.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal; - N/A;2.1.1.01.02.003;Aportes de cesantías ;21 - Devolucion IVA;$ 1,229,175,954.00;$ 1,229,175,954.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal; - N/A;2.1.1.01.02.004;Aportes a cajas de compensación familiar;21 - Devolucion IVA;$ 558,344,914.00;$ 558,344,914.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal; - N/A;2.1.1.01.02.005;Aportes generales al sistema de riesgos laborales;21 - Devolucion IVA;$ 101,632,474.00;$ 101,632,474.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal; - N/A;2.1.1.01.02.006;Aportes al ICBF;21 - Devolucion IVA;$ 374,247,672.00;$ 374,247,672.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.01.004;Productos metálicos, maquinaria y equipo;21 - Devolucion IVA;$ 0.00;$ 321,214,068.76;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.2 Gastos de Funcionamiento; - N/A;2.1.2.02.02.006.00;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";21 - Devolucion IVA;$ 0.00;$ 632,179,204.24;$ 632,179,204.24;$ 136,933,810.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal;102140049 - Vicerrectoría Administrativa y Financiera;2.1.1.01.01.001.01.01;Sueldo básico administrativos;31 - Posgrados;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal;102140049 - Vicerrectoría Administrativa y Financiera;2.1.1.01.01.001.01.02;Sueldo básico docentes;31 - Posgrados;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal;102140049 - Vicerrectoría Administrativa y Financiera;2.1.1.01.01.001.03;Gastos de representación;31 - Posgrados;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal;102140049 - Vicerrectoría Administrativa y Financiera;2.1.1.01.01.001.04.01;Subsidio de alimentación administrativos;31 - Posgrados;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal;102140049 - Vicerrectoría Administrativa y Financiera;2.1.1.01.01.001.04.02;Subsidio de alimentación trabajadores oficiales;31 - Posgrados;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal;102140049 - Vicerrectoría Administrativa y Financiera;2.1.1.01.01.001.05.01;Auxilio de transporte administrativos;31 - Posgrados;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal;102140049 - Vicerrectoría Administrativa y Financiera;2.1.1.01.01.001.07.03;Bonificación por servicios prestados trabajadores oficiales;31 - Posgrados;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal;102140049 - Vicerrectoría Administrativa y Financiera;2.1.1.01.01.001.08.01.03;Prima de navidad trabajadores oficiales;31 - Posgrados;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal;102140049 - Vicerrectoría Administrativa y Financiera;2.1.1.02.01.001.01.02;Sueldo básico docentes ocasionales;31 - Posgrados;$ 5,838,884,952.00;$ 1,838,884,952.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal;102140049 - Vicerrectoría Administrativa y Financiera;2.1.1.02.01.001.01.03;Sueldo básico docentes catédraticos;31 - Posgrados;$ 1,231,648,529.00;$ 231,648,529.00;$ 0.00;$ 0.00;31/08/2026
01 - ADMINISTRATIVA Y FINANCIERA;2.1.1 Gastos de Personal;102140049 - Vicerrectoría Administrativa y Financiera;2.1.1.02.01.001.04;Subsidio de alimentación;31 - Posgrados;$ 0.00;$ 0.00;$ 0.00;$ 0.00;31/08/2026
